what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371585990628
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371586004577
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371586164839
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371586225594
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371586229284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586245531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586292823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586309830
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586313593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586380508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586380620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586381196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586381288
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586382547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586382753
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586383917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586384006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586396468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586420269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586425404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586453191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586472831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586538761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586540132
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586554331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586554942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586590902
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371586596156
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371586611357
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371586613841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586692736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586694403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586778047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586778605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586786204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371586788307
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587101037
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587101522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587190953
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371587193636
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587200126
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371587209229
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371587215632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587219300
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587238304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1371587240130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371587241585
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587244813
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587248428
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371587251301
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371587253822
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587265753
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371587273540
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371587275470
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587284302
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587295123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587321710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587337619
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587340404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587341727
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587342485
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587343708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587344141
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587365486
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371587367881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1371587377597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587378504
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587381168
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587401675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587432420
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371587435663
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371587437035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587438190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587440980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587474230
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587477048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371587495422
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371587497238
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371587501774
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587513878
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587518668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587543823
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587555615
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371587558808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587561108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587580198
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371587582068
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587595147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371587607044
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371587609597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371587619068
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587620561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587624683
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587662509
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587664696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587680536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587683508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587694200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587714133
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587720214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1371587734988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587740991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587746212
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587762927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371587769045
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371587770461
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371587779446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371587785900
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371587786942
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587793444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587842064
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587844927
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587853829
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587855561
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371587861157
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371587868684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587875252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587876228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587877637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587888813
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371587889899
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587893451
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371587925246
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371587951444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587958219
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371587992598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1371587994008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371587994660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371588000446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371588027978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371588030806
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588044099
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588044825
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588045164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588046226
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588058027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588085977
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371588094633
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371588108866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588117364
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588129694
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371588132062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588134203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588147912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1371588149961
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371588151132
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371588152352
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588154750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588168298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588182938
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588208075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588210452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588211426
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588215576
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588216843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588219849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588229677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588310943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588347947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588401745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588406779
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588462996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588629922
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1371588631881
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371588632818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371588634894
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588639518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588702531
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588705126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588709597
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371588727579
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371588733893
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1371588739481
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1371588740401
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371588741212
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588745115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588745964
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371588747457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589167265
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1371589185206
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589187533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589421623
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589425565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589427284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589431853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589439266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371589467604
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589469780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589509203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371589516505
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589517654
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589527862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589528259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589538225
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371589569240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589609715
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589609977
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371589612860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371591418770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371591422316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371591457137
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371591459348
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371591873400
