what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371638816570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638819606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638826364
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1371638833766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371638834748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638840234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638848583
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371638865154
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638868343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638877831
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1371638885698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371638888791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638890786
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638909149
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.toggle.comment",1371638915652
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371638916881
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638918659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638928760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371638963112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638965552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638973197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638992842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638993714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371638995514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639023476
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639029905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639032283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639046403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639062168
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1371639081185
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371639094278
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639096543
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639102107
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639114796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639117481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639118841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371639135909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639139106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639149083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639151554
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639165067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371639169649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639175556
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639191740
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639205698
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1371639206780
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1371639206845
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1371639206984
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1371639206995
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1371639207024
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1371639207058
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1371639207071
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1371639207080
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1371639207293
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1371639207315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639207404
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1371639208135
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1371639208178
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1371639208378
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1371639208418
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639225293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639248628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639290838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371639295093
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639301646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639317841
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639368572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639399915
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639453862
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639467172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371639471966
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639475472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371639485372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639491230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639502433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639504931
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639771693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371639785269
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371639788356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639789602
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639796304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639797474
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639809920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639813107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639813550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639813861
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639814106
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639814336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639814559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639815021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639815261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639815524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639816109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639816348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639816551
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639817172
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639819802
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639821483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639844505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1371639846387
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1371639847843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1371639848803
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639850937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639852627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639858383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639859954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639860776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639864431
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639866689
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639869282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639873805
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639875059
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639876075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639876742
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639877988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371639878573
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371639880832
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639895859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371639910879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640094987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640577190
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640578795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640675331
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371640741541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640750195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640769096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640826419
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640826528
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640826533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640827818
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371640837403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371640848021
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640859708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640863746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640877122
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371640886029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371640893660
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371640895322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371640897907
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371640904748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640906235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640929871
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371640934157
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371640937548
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640948227
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640949857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371640964935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371641001469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641003680
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641006159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641006874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641028325
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641053123
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641726581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641778394
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641830459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641896801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371641901485
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371641923083
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371641936634
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371642024595
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371642072978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371642083835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371642091474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371642105958
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371642106401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371642111747
